application_id,job_id,candidate_id,selected
APP0000076,JOB0000076,CAND0000076,1
APP0000077,JOB0000077,CAND0000077,0
APP0000078,JOB0000078,CAND0000078,0
APP0000079,JOB0000079,CAND0000079,0
APP0000080,JOB0000080,CAND0000080,0
APP0000081,JOB0000081,CAND0000081,1
APP0000082,JOB0000082,CAND0000082,1
APP0000083,JOB0000083,CAND0000083,0
APP0000084,JOB0000084,CAND0000084,1
APP0000085,JOB0000085,CAND0000085,0
APP0000086,JOB0000086,CAND0000086,0
APP0000087,JOB0000087,CAND0000087,1
APP0000088,JOB0000088,CAND0000088,0
APP0000089,JOB0000089,CAND0000089,0
APP0000090,JOB0000090,CAND0000090,0
APP0000091,JOB0000091,CAND0000091,0
APP0000092,JOB0000092,CAND0000092,1
APP0000093,JOB0000093,CAND0000093,0
APP0000094,JOB0000094,CAND0000094,0
APP0000095,JOB0000095,CAND0000095,1
APP0000096,JOB0000096,CAND0000096,1
APP0000097,JOB0000097,CAND0000097,0
APP0000098,JOB0000098,CAND0000098,1
APP0000099,JOB0000099,CAND0000099,1
APP0000100,JOB0000100,CAND0000100,1
APP0000101,JOB0000101,CAND0000101,0
APP0000102,JOB0000102,CAND0000102,0
APP0000103,JOB0000103,CAND0000103,1
APP0000104,JOB0000104,CAND0000104,0
APP0000105,JOB0000105,CAND0000105,0
APP0000106,JOB0000106,CAND0000106,0
APP0000107,JOB0000107,CAND0000107,0
APP0000108,JOB0000108,CAND0000108,1
APP0000109,JOB0000109,CAND0000109,1
APP0000110,JOB0000110,CAND0000110,0
APP0000111,JOB0000111,CAND0000111,0
APP0000112,JOB0000112,CAND0000112,0
APP0000113,JOB0000113,CAND0000113,0
APP0000114,JOB0000114,CAND0000114,1
APP0000115,JOB0000115,CAND0000115,1
APP0000116,JOB0000116,CAND0000116,0
APP0000117,JOB0000117,CAND0000117,1
APP0000118,JOB0000118,CAND0000118,0
APP0000119,JOB0000119,CAND0000119,0
APP0000120,JOB0000120,CAND0000120,0
APP0000121,JOB0000121,CAND0000121,1
APP0000122,JOB0000122,CAND0000122,1
APP0000123,JOB0000123,CAND0000123,1
APP0000124,JOB0000124,CAND0000124,0
APP0000125,JOB0000125,CAND0000125,1
APP0000126,JOB0000126,CAND0000126,1
APP0000127,JOB0000127,CAND0000127,0
APP0000128,JOB0000128,CAND0000128,0
APP0000129,JOB0000129,CAND0000129,1
APP0000130,JOB0000130,CAND0000130,0
APP0000131,JOB0000131,CAND0000131,1
APP0000132,JOB0000132,CAND0000132,1
APP0000133,JOB0000133,CAND0000133,0
APP0000134,JOB0000134,CAND0000134,1
APP0000135,JOB0000135,CAND0000135,0
APP0000136,JOB0000136,CAND0000136,1
APP0000137,JOB0000137,CAND0000137,1
APP0000138,JOB0000138,CAND0000138,1
APP0000139,JOB0000139,CAND0000139,0
APP0000140,JOB0000140,CAND0000140,0
APP0000141,JOB0000141,CAND0000141,1
APP0000142,JOB0000142,CAND0000142,1
APP0000143,JOB0000143,CAND0000143,1
APP0000144,JOB0000144,CAND0000144,1
APP0000145,JOB0000145,CAND0000145,0
APP0000146,JOB0000146,CAND0000146,1
APP0000147,JOB0000147,CAND0000147,0
APP0000148,JOB0000148,CAND0000148,0
APP0000149,JOB0000149,CAND0000149,1
APP0000150,JOB0000150,CAND0000150,0
APP0000151,JOB0000151,CAND0000151,1
APP0000152,JOB0000152,CAND0000152,1
APP0000153,JOB0000153,CAND0000153,0
APP0000154,JOB0000154,CAND0000154,0
APP0000155,JOB0000155,CAND0000155,1
APP0000156,JOB0000156,CAND0000156,1
APP0000157,JOB0000157,CAND0000157,0
APP0000158,JOB0000158,CAND0000158,0
APP0000159,JOB0000159,CAND0000159,0
APP0000160,JOB0000160,CAND0000160,1
APP0000161,JOB0000161,CAND0000161,0
APP0000162,JOB0000162,CAND0000162,0
APP0000163,JOB0000163,CAND0000163,1
APP0000164,JOB0000164,CAND0000164,1
APP0000165,JOB0000165,CAND0000165,0
APP0000166,JOB0000166,CAND0000166,0
APP0000167,JOB0000167,CAND0000167,1
APP0000168,JOB0000168,CAND0000168,1
APP0000169,JOB0000169,CAND0000169,0
APP0000170,JOB0000170,CAND0000170,0
APP0000171,JOB0000171,CAND0000171,1
APP0000172,JOB0000172,CAND0000172,0
APP0000173,JOB0000173,CAND0000173,0
APP0000174,JOB0000174,CAND0000174,0
APP0000175,JOB0000175,CAND0000175,1
APP0000176,JOB0000176,CAND0000176,0
APP0000177,JOB0000177,CAND0000177,1
APP0000178,JOB0000178,CAND0000178,0
APP0000179,JOB0000179,CAND0000179,1
APP0000180,JOB0000180,CAND0000180,0
APP0000181,JOB0000181,CAND0000181,1
APP0000182,JOB0000182,CAND0000182,0
APP0000183,JOB0000183,CAND0000183,0
APP0000184,JOB0000184,CAND0000184,1
APP0000185,JOB0000185,CAND0000185,1
APP0000186,JOB0000186,CAND0000186,1
APP0000187,JOB0000187,CAND0000187,0
APP0000188,JOB0000188,CAND0000188,1
APP0000189,JOB0000189,CAND0000189,0
APP0000190,JOB0000190,CAND0000190,1
APP0000191,JOB0000191,CAND0000191,0
APP0000192,JOB0000192,CAND0000192,0
APP0000193,JOB0000193,CAND0000193,0
APP0000194,JOB0000194,CAND0000194,0
APP0000195,JOB0000195,CAND0000195,0
APP0000196,JOB0000196,CAND0000196,1
APP0000197,JOB0000197,CAND0000197,1
APP0000198,JOB0000198,CAND0000198,0
APP0000199,JOB0000199,CAND0000199,1
APP0000200,JOB0000200,CAND0000200,1
APP0000201,JOB0000201,CAND0000201,1
APP0000202,JOB0000202,CAND0000202,1
APP0000203,JOB0000203,CAND0000203,1
APP0000204,JOB0000204,CAND0000204,1
APP0000205,JOB0000205,CAND0000205,1
APP0000206,JOB0000206,CAND0000206,1
APP0000207,JOB0000207,CAND0000207,1
APP0000208,JOB0000208,CAND0000208,1
APP0000209,JOB0000209,CAND0000209,0
APP0000210,JOB0000210,CAND0000210,0
APP0000211,JOB0000211,CAND0000211,1
APP0000212,JOB0000212,CAND0000212,0
APP0000213,JOB0000213,CAND0000213,0
APP0000214,JOB0000214,CAND0000214,0
APP0000215,JOB0000215,CAND0000215,0
APP0000216,JOB0000216,CAND0000216,1
APP0000217,JOB0000217,CAND0000217,1
APP0000218,JOB0000218,CAND0000218,1
APP0000219,JOB0000219,CAND0000219,0
APP0000220,JOB0000220,CAND0000220,1
APP0000221,JOB0000221,CAND0000221,1
APP0000222,JOB0000222,CAND0000222,1
APP0000223,JOB0000223,CAND0000223,1
APP0000224,JOB0000224,CAND0000224,0
APP0000225,JOB0000225,CAND0000225,1
APP0000226,JOB0000226,CAND0000226,0
APP0000227,JOB0000227,CAND0000227,0
APP0000228,JOB0000228,CAND0000228,0
APP0000229,JOB0000229,CAND0000229,1
APP0000230,JOB0000230,CAND0000230,1
APP0000231,JOB0000231,CAND0000231,0
APP0000232,JOB0000232,CAND0000232,1
APP0000233,JOB0000233,CAND0000233,1
APP0000234,JOB0000234,CAND0000234,0
APP0000235,JOB0000235,CAND0000235,1
APP0000236,JOB0000236,CAND0000236,1
APP0000237,JOB0000237,CAND0000237,0
APP0000238,JOB0000238,CAND0000238,0
APP0000239,JOB0000239,CAND0000239,0
APP0000240,JOB0000240,CAND0000240,0
APP0000241,JOB0000241,CAND0000241,1
APP0000242,JOB0000242,CAND0000242,1
APP0000243,JOB0000243,CAND0000243,1
APP0000244,JOB0000244,CAND0000244,1
APP0000245,JOB0000245,CAND0000245,0
APP0000246,JOB0000246,CAND0000246,0
APP0000247,JOB0000247,CAND0000247,0
APP0000248,JOB0000248,CAND0000248,1
APP0000249,JOB0000249,CAND0000249,0
APP0000250,JOB0000250,CAND0000250,0
APP0000251,JOB0000251,CAND0000251,0
APP0000252,JOB0000252,CAND0000252,0
APP0000253,JOB0000253,CAND0000253,1
APP0000254,JOB0000254,CAND0000254,1
APP0000255,JOB0000255,CAND0000255,0
APP0000256,JOB0000256,CAND0000256,1
APP0000257,JOB0000257,CAND0000257,0
APP0000258,JOB0000258,CAND0000258,1
APP0000259,JOB0000259,CAND0000259,1
APP0000260,JOB0000260,CAND0000260,0
APP0000261,JOB0000261,CAND0000261,1
APP0000262,JOB0000262,CAND0000262,1
APP0000263,JOB0000263,CAND0000263,1
APP0000264,JOB0000264,CAND0000264,0
APP0000265,JOB0000265,CAND0000265,0
APP0000266,JOB0000266,CAND0000266,1
APP0000267,JOB0000267,CAND0000267,1
APP0000268,JOB0000268,CAND0000268,0
APP0000269,JOB0000269,CAND0000269,0
APP0000270,JOB0000270,CAND0000270,0
APP0000271,JOB0000271,CAND0000271,0
APP0000272,JOB0000272,CAND0000272,1
APP0000273,JOB0000273,CAND0000273,1
APP0000274,JOB0000274,CAND0000274,0
APP0000275,JOB0000275,CAND0000275,0
APP0000276,JOB0000276,CAND0000276,1
APP0000277,JOB0000277,CAND0000277,1
APP0000278,JOB0000278,CAND0000278,1
APP0000279,JOB0000279,CAND0000279,0
APP0000280,JOB0000280,CAND0000280,0
APP0000281,JOB0000281,CAND0000281,0
APP0000282,JOB0000282,CAND0000282,1
APP0000283,JOB0000283,CAND0000283,0
APP0000284,JOB0000284,CAND0000284,1
APP0000285,JOB0000285,CAND0000285,0
APP0000286,JOB0000286,CAND0000286,0
APP0000287,JOB0000287,CAND0000287,1
APP0000288,JOB0000288,CAND0000288,0
APP0000289,JOB0000289,CAND0000289,0
APP0000290,JOB0000290,CAND0000290,0
APP0000291,JOB0000291,CAND0000291,1
APP0000292,JOB0000292,CAND0000292,0
APP0000293,JOB0000293,CAND0000293,0
APP0000294,JOB0000294,CAND0000294,1
APP0000295,JOB0000295,CAND0000295,1
APP0000296,JOB0000296,CAND0000296,1
APP0000297,JOB0000297,CAND0000297,0
APP0000298,JOB0000298,CAND0000298,1
APP0000299,JOB0000299,CAND0000299,0
APP0000300,JOB0000300,CAND0000300,0
APP0000301,JOB0000301,CAND0000301,0
APP0000302,JOB0000302,CAND0000302,1
APP0000303,JOB0000303,CAND0000303,0
APP0000304,JOB0000304,CAND0000304,0
APP0000305,JOB0000305,CAND0000305,1
APP0000306,JOB0000306,CAND0000306,0
APP0000307,JOB0000307,CAND0000307,0
APP0000308,JOB0000308,CAND0000308,1
APP0000309,JOB0000309,CAND0000309,1
APP0000310,JOB0000310,CAND0000310,1
APP0000311,JOB0000311,CAND0000311,1
APP0000312,JOB0000312,CAND0000312,0
APP0000313,JOB0000313,CAND0000313,0
APP0000314,JOB0000314,CAND0000314,1
APP0000315,JOB0000315,CAND0000315,0
APP0000316,JOB0000316,CAND0000316,0
APP0000317,JOB0000317,CAND0000317,0
APP0000318,JOB0000318,CAND0000318,0
APP0000319,JOB0000319,CAND0000319,0
APP0000320,JOB0000320,CAND0000320,0
APP0000321,JOB0000321,CAND0000321,0
APP0000322,JOB0000322,CAND0000322,0
APP0000323,JOB0000323,CAND0000323,1
APP0000324,JOB0000324,CAND0000324,1
APP0000325,JOB0000325,CAND0000325,0
APP0000326,JOB0000326,CAND0000326,0
APP0000327,JOB0000327,CAND0000327,0
APP0000328,JOB0000328,CAND0000328,0
APP0000329,JOB0000329,CAND0000329,0
APP0000330,JOB0000330,CAND0000330,1
APP0000331,JOB0000331,CAND0000331,1
APP0000332,JOB0000332,CAND0000332,1
APP0000333,JOB0000333,CAND0000333,0
APP0000334,JOB0000334,CAND0000334,0
APP0000335,JOB0000335,CAND0000335,0
APP0000336,JOB0000336,CAND0000336,1
APP0000337,JOB0000337,CAND0000337,1
APP0000338,JOB0000338,CAND0000338,0
APP0000339,JOB0000339,CAND0000339,0
APP0000340,JOB0000340,CAND0000340,0
APP0000341,JOB0000341,CAND0000341,0
APP0000342,JOB0000342,CAND0000342,1
APP0000343,JOB0000343,CAND0000343,0
APP0000344,JOB0000344,CAND0000344,0
APP0000345,JOB0000345,CAND0000345,0
APP0000346,JOB0000346,CAND0000346,1
APP0000347,JOB0000347,CAND0000347,0
APP0000348,JOB0000348,CAND0000348,1
APP0000349,JOB0000349,CAND0000349,1
APP0000350,JOB0000350,CAND0000350,0
APP0000351,JOB0000351,CAND0000351,1
APP0000352,JOB0000352,CAND0000352,1
APP0000353,JOB0000353,CAND0000353,1
APP0000354,JOB0000354,CAND0000354,0
APP0000355,JOB0000355,CAND0000355,0
APP0000356,JOB0000356,CAND0000356,0
APP0000357,JOB0000357,CAND0000357,0
APP0000358,JOB0000358,CAND0000358,0
APP0000359,JOB0000359,CAND0000359,1
APP0000360,JOB0000360,CAND0000360,1
APP0000361,JOB0000361,CAND0000361,0
APP0000362,JOB0000362,CAND0000362,1
APP0000363,JOB0000363,CAND0000363,1
APP0000364,JOB0000364,CAND0000364,0
APP0000365,JOB0000365,CAND0000365,1
APP0000366,JOB0000366,CAND0000366,1
APP0000367,JOB0000367,CAND0000367,0
APP0000368,JOB0000368,CAND0000368,0
APP0000369,JOB0000369,CAND0000369,0
APP0000370,JOB0000370,CAND0000370,1
APP0000371,JOB0000371,CAND0000371,1
APP0000372,JOB0000372,CAND0000372,1
APP0000373,JOB0000373,CAND0000373,1
APP0000374,JOB0000374,CAND0000374,1
APP0000375,JOB0000375,CAND0000375,0
APP0000376,JOB0000376,CAND0000376,0
APP0000377,JOB0000377,CAND0000377,0
APP0000378,JOB0000378,CAND0000378,0
APP0000379,JOB0000379,CAND0000379,1
APP0000380,JOB0000380,CAND0000380,1
APP0000381,JOB0000381,CAND0000381,0
APP0000382,JOB0000382,CAND0000382,1
APP0000383,JOB0000383,CAND0000383,0
APP0000384,JOB0000384,CAND0000384,1
APP0000385,JOB0000385,CAND0000385,0
APP0000386,JOB0000386,CAND0000386,1
APP0000387,JOB0000387,CAND0000387,1
APP0000388,JOB0000388,CAND0000388,0
APP0000389,JOB0000389,CAND0000389,0
APP0000390,JOB0000390,CAND0000390,1
APP0000391,JOB0000391,CAND0000391,0
APP0000392,JOB0000392,CAND0000392,0
APP0000393,JOB0000393,CAND0000393,0
APP0000394,JOB0000394,CAND0000394,1
APP0000395,JOB0000395,CAND0000395,1
APP0000396,JOB0000396,CAND0000396,1
APP0000397,JOB0000397,CAND0000397,0
APP0000398,JOB0000398,CAND0000398,1
APP0000399,JOB0000399,CAND0000399,1
APP0000400,JOB0000400,CAND0000400,1
APP0000401,JOB0000401,CAND0000401,0
APP0000402,JOB0000402,CAND0000402,0
APP0000403,JOB0000403,CAND0000403,0
APP0000404,JOB0000404,CAND0000404,1
APP0000405,JOB0000405,CAND0000405,0
APP0000406,JOB0000406,CAND0000406,1
APP0000407,JOB0000407,CAND0000407,1
APP0000408,JOB0000408,CAND0000408,1
APP0000409,JOB0000409,CAND0000409,0
APP0000410,JOB0000410,CAND0000410,0
APP0000411,JOB0000411,CAND0000411,0
APP0000412,JOB0000412,CAND0000412,1
APP0000413,JOB0000413,CAND0000413,0
APP0000414,JOB0000414,CAND0000414,1
APP0000415,JOB0000415,CAND0000415,0
APP0000416,JOB0000416,CAND0000416,0
APP0000417,JOB0000417,CAND0000417,1
APP0000418,JOB0000418,CAND0000418,0
APP0000419,JOB0000419,CAND0000419,1
APP0000420,JOB0000420,CAND0000420,1
APP0000421,JOB0000421,CAND0000421,0
APP0000422,JOB0000422,CAND0000422,0
APP0000423,JOB0000423,CAND0000423,1
APP0000424,JOB0000424,CAND0000424,1
APP0000425,JOB0000425,CAND0000425,0
APP0000426,JOB0000426,CAND0000426,1
APP0000427,JOB0000427,CAND0000427,1
APP0000428,JOB0000428,CAND0000428,1
APP0000429,JOB0000429,CAND0000429,0
APP0000430,JOB0000430,CAND0000430,1
APP0000431,JOB0000431,CAND0000431,0
APP0000432,JOB0000432,CAND0000432,0
APP0000433,JOB0000433,CAND0000433,0
APP0000434,JOB0000434,CAND0000434,1
APP0000435,JOB0000435,CAND0000435,0
APP0000436,JOB0000436,CAND0000436,0
APP0000437,JOB0000437,CAND0000437,0
APP0000438,JOB0000438,CAND0000438,0
APP0000439,JOB0000439,CAND0000439,0
APP0000440,JOB0000440,CAND0000440,1
APP0000441,JOB0000441,CAND0000441,0
APP0000442,JOB0000442,CAND0000442,1
APP0000443,JOB0000443,CAND0000443,1
APP0000444,JOB0000444,CAND0000444,1
APP0000445,JOB0000445,CAND0000445,1
APP0000446,JOB0000446,CAND0000446,0
APP0000447,JOB0000447,CAND0000447,0
APP0000448,JOB0000448,CAND0000448,1
APP0000449,JOB0000449,CAND0000449,0
APP0000450,JOB0000450,CAND0000450,0
APP0000451,JOB0000451,CAND0000451,1
APP0000452,JOB0000452,CAND0000452,0
APP0000453,JOB0000453,CAND0000453,1
APP0000454,JOB0000454,CAND0000454,0
APP0000455,JOB0000455,CAND0000455,1
APP0000456,JOB0000456,CAND0000456,1
APP0000457,JOB0000457,CAND0000457,0
APP0000458,JOB0000458,CAND0000458,0
APP0000459,JOB0000459,CAND0000459,1
APP0000460,JOB0000460,CAND0000460,1
APP0000461,JOB0000461,CAND0000461,1
APP0000462,JOB0000462,CAND0000462,0
APP0000463,JOB0000463,CAND0000463,0
APP0000464,JOB0000464,CAND0000464,0
APP0000465,JOB0000465,CAND0000465,1
APP0000466,JOB0000466,CAND0000466,0
APP0000467,JOB0000467,CAND0000467,1
APP0000468,JOB0000468,CAND0000468,1
APP0000469,JOB0000469,CAND0000469,1
APP0000470,JOB0000470,CAND0000470,1
APP0000471,JOB0000471,CAND0000471,1
APP0000472,JOB0000472,CAND0000472,1
APP0000473,JOB0000473,CAND0000473,1
APP0000474,JOB0000474,CAND0000474,0
APP0000475,JOB0000475,CAND0000475,1
APP0000476,JOB0000476,CAND0000476,1
APP0000477,JOB0000477,CAND0000477,0
APP0000478,JOB0000478,CAND0000478,0
APP0000479,JOB0000479,CAND0000479,1
APP0000480,JOB0000480,CAND0000480,0
APP0000481,JOB0000481,CAND0000481,1
APP0000482,JOB0000482,CAND0000482,1
APP0000483,JOB0000483,CAND0000483,1
APP0000484,JOB0000484,CAND0000484,1
APP0000485,JOB0000485,CAND0000485,1
APP0000486,JOB0000486,CAND0000486,1
APP0000487,JOB0000487,CAND0000487,0
APP0000488,JOB0000488,CAND0000488,1
APP0000489,JOB0000489,CAND0000489,0
APP0000490,JOB0000490,CAND0000490,0
APP0000491,JOB0000491,CAND0000491,0
APP0000492,JOB0000492,CAND0000492,1
APP0000493,JOB0000493,CAND0000493,0
APP0000494,JOB0000494,CAND0000494,1
APP0000495,JOB0000495,CAND0000495,1
APP0000496,JOB0000496,CAND0000496,1
APP0000497,JOB0000497,CAND0000497,0
APP0000498,JOB0000498,CAND0000498,1
APP0000499,JOB0000499,CAND0000499,1
APP0000500,JOB0000500,CAND0000500,1
APP0000501,JOB0000501,CAND0000501,1
APP0000502,JOB0000502,CAND0000502,1
APP0000503,JOB0000503,CAND0000503,1
APP0000504,JOB0000504,CAND0000504,0
APP0000505,JOB0000505,CAND0000505,0
APP0000506,JOB0000506,CAND0000506,0
APP0000507,JOB0000507,CAND0000507,0
APP0000508,JOB0000508,CAND0000508,0
APP0000509,JOB0000509,CAND0000509,0
APP0000510,JOB0000510,CAND0000510,1
APP0000511,JOB0000511,CAND0000511,0
APP0000512,JOB0000512,CAND0000512,0
APP0000513,JOB0000513,CAND0000513,1
APP0000514,JOB0000514,CAND0000514,0
APP0000515,JOB0000515,CAND0000515,0
APP0000516,JOB0000516,CAND0000516,0
APP0000517,JOB0000517,CAND0000517,1
APP0000518,JOB0000518,CAND0000518,0
APP0000519,JOB0000519,CAND0000519,1
APP0000520,JOB0000520,CAND0000520,0
APP0000521,JOB0000521,CAND0000521,1
APP0000522,JOB0000522,CAND0000522,0
APP0000523,JOB0000523,CAND0000523,1
APP0000524,JOB0000524,CAND0000524,0
APP0000525,JOB0000525,CAND0000525,0
APP0000526,JOB0000526,CAND0000526,0
APP0000527,JOB0000527,CAND0000527,1
APP0000528,JOB0000528,CAND0000528,1
APP0000529,JOB0000529,CAND0000529,0
APP0000530,JOB0000530,CAND0000530,0
APP0000531,JOB0000531,CAND0000531,0
APP0000532,JOB0000532,CAND0000532,1
APP0000533,JOB0000533,CAND0000533,0
APP0000534,JOB0000534,CAND0000534,0
APP0000535,JOB0000535,CAND0000535,0
APP0000536,JOB0000536,CAND0000536,1
APP0000537,JOB0000537,CAND0000537,0
APP0000538,JOB0000538,CAND0000538,0
APP0000539,JOB0000539,CAND0000539,0
APP0000540,JOB0000540,CAND0000540,1
APP0000541,JOB0000541,CAND0000541,1
APP0000542,JOB0000542,CAND0000542,1
APP0000543,JOB0000543,CAND0000543,0
APP0000544,JOB0000544,CAND0000544,1
APP0000545,JOB0000545,CAND0000545,0
APP0000546,JOB0000546,CAND0000546,0
APP0000547,JOB0000547,CAND0000547,0
APP0000548,JOB0000548,CAND0000548,1
APP0000549,JOB0000549,CAND0000549,1
APP0000550,JOB0000550,CAND0000550,0
APP0000551,JOB0000551,CAND0000551,0
APP0000552,JOB0000552,CAND0000552,0
APP0000553,JOB0000553,CAND0000553,1
APP0000554,JOB0000554,CAND0000554,0
APP0000555,JOB0000555,CAND0000555,1
APP0000556,JOB0000556,CAND0000556,0
APP0000557,JOB0000557,CAND0000557,0
APP0000558,JOB0000558,CAND0000558,0
APP0000559,JOB0000559,CAND0000559,0
APP0000560,JOB0000560,CAND0000560,1
APP0000561,JOB0000561,CAND0000561,1
APP0000562,JOB0000562,CAND0000562,1
APP0000563,JOB0000563,CAND0000563,0
APP0000564,JOB0000564,CAND0000564,1
APP0000565,JOB0000565,CAND0000565,1
APP0000566,JOB0000566,CAND0000566,1
APP0000567,JOB0000567,CAND0000567,1
APP0000568,JOB0000568,CAND0000568,1
APP0000569,JOB0000569,CAND0000569,1
APP0000570,JOB0000570,CAND0000570,1
APP0000571,JOB0000571,CAND0000571,0
APP0000572,JOB0000572,CAND0000572,1
APP0000573,JOB0000573,CAND0000573,0
APP0000574,JOB0000574,CAND0000574,1
APP0000575,JOB0000575,CAND0000575,0
APP0000576,JOB0000576,CAND0000576,0
APP0000577,JOB0000577,CAND0000577,1
APP0000578,JOB0000578,CAND0000578,1
APP0000579,JOB0000579,CAND0000579,1
APP0000580,JOB0000580,CAND0000580,0
APP0000581,JOB0000581,CAND0000581,0
APP0000582,JOB0000582,CAND0000582,1
APP0000583,JOB0000583,CAND0000583,1
APP0000584,JOB0000584,CAND0000584,0
APP0000585,JOB0000585,CAND0000585,0
APP0000586,JOB0000586,CAND0000586,0
APP0000587,JOB0000587,CAND0000587,1
APP0000588,JOB0000588,CAND0000588,0
APP0000589,JOB0000589,CAND0000589,0
APP0000590,JOB0000590,CAND0000590,1
APP0000591,JOB0000591,CAND0000591,0
APP0000592,JOB0000592,CAND0000592,0
APP0000593,JOB0000593,CAND0000593,0
APP0000594,JOB0000594,CAND0000594,0
APP0000595,JOB0000595,CAND0000595,0
APP0000596,JOB0000596,CAND0000596,1
APP0000597,JOB0000597,CAND0000597,1
APP0000598,JOB0000598,CAND0000598,1
APP0000599,JOB0000599,CAND0000599,1
APP0000600,JOB0000600,CAND0000600,1
APP0000601,JOB0000601,CAND0000601,0
APP0000602,JOB0000602,CAND0000602,1
APP0000603,JOB0000603,CAND0000603,1
APP0000604,JOB0000604,CAND0000604,0
APP0000605,JOB0000605,CAND0000605,0
APP0000606,JOB0000606,CAND0000606,1
APP0000607,JOB0000607,CAND0000607,1
APP0000608,JOB0000608,CAND0000608,1
APP0000609,JOB0000609,CAND0000609,1
APP0000610,JOB0000610,CAND0000610,0
APP0000611,JOB0000611,CAND0000611,1
APP0000612,JOB0000612,CAND0000612,0
APP0000613,JOB0000613,CAND0000613,0
APP0000614,JOB0000614,CAND0000614,1
APP0000615,JOB0000615,CAND0000615,0
APP0000616,JOB0000616,CAND0000616,1
APP0000617,JOB0000617,CAND0000617,0
APP0000618,JOB0000618,CAND0000618,1
APP0000619,JOB0000619,CAND0000619,1
APP0000620,JOB0000620,CAND0000620,0
APP0000621,JOB0000621,CAND0000621,1
APP0000622,JOB0000622,CAND0000622,1
APP0000623,JOB0000623,CAND0000623,1
APP0000624,JOB0000624,CAND0000624,0
APP0000625,JOB0000625,CAND0000625,0
APP0000626,JOB0000626,CAND0000626,0
APP0000627,JOB0000627,CAND0000627,0
APP0000628,JOB0000628,CAND0000628,0
APP0000629,JOB0000629,CAND0000629,1
APP0000630,JOB0000630,CAND0000630,0
APP0000631,JOB0000631,CAND0000631,0
APP0000632,JOB0000632,CAND0000632,0
APP0000633,JOB0000633,CAND0000633,1
APP0000634,JOB0000634,CAND0000634,1
